rank,d_model,n_layers,n_heads,d_head,n_kv_heads,ffn_dim,weight_prec,ffn_prec,kv_bits,active_params_B,total_params_B,moe_style,n_experts,top_k,expert_dim,ep,predicted_loss,training_tps,serving_tbt_ms,memory_gb,confidence
131,3072,9,24,128,12,8192,bf16,fp8,16,1.13,1.13,dense,0,0,0,1,2.3938,47761,2.2,1.2,medium
132,2048,17,16,128,8,5504,bf16,fp8,8,0.92,0.92,dense,0,0,0,1,2.3939,48274,3.3,1.0,high
133,2432,10,19,128,19,6528,bf16,bf16,8,0.87,0.87,dense,0,0,0,1,2.3953,36878,2.8,1.8,high
134,2048,15,16,128,16,5504,bf16,fp8,8,0.89,0.89,dense,0,0,0,1,2.3958,51548,3.0,1.0,high
135,2816,9,22,128,22,7552,bf16,fp8,16,1.04,1.04,dense,0,0,0,1,2.3968,51473,2.2,1.2,medium
136,2560,10,20,128,20,6784,bf16,fp8,16,0.95,0.95,dense,0,0,0,1,2.3969,54530,2.3,1.1,high
137,2688,10,21,128,21,7168,bf16,fp8,8,1.04,1.04,dense,0,0,0,1,2.3980,50311,2.3,1.1,high
138,2560,10,20,128,10,6784,bf16,bf16,8,0.88,0.88,dense,0,0,0,1,2.3989,36371,2.7,1.8,high
139,2048,18,16,128,4,5504,bf16,fp8,8,0.93,0.93,dense,0,0,0,1,2.3994,47019,3.4,0.9,high
140,2304,12,18,128,18,6144,bf16,fp8,8,0.91,0.91,dense,0,0,0,1,2.4003,53774,2.5,1.0,high
141,2560,12,20,128,5,6784,bf16,fp8,8,0.99,0.99,dense,0,0,0,1,2.4004,50293,2.5,1.0,high
142,2944,9,23,128,23,7808,bf16,fp8,8,1.12,1.12,dense,0,0,0,1,2.4010,48136,2.2,1.2,medium
143,2816,10,22,128,11,7552,bf16,fp8,8,1.06,1.06,dense,0,0,0,1,2.4012,49579,2.3,1.1,high
144,2304,13,18,128,9,6144,bf16,fp8,8,0.91,0.91,dense,0,0,0,1,2.4016,52801,2.7,0.9,high
145,2432,11,19,128,19,6528,bf16,fp8,8,0.94,0.94,dense,0,0,0,1,2.4018,53620,2.4,1.0,high
146,2176,13,17,128,17,5760,bf16,fp8,8,0.87,0.87,dense,0,0,0,1,2.4023,54461,2.7,1.0,high
147,3072,9,24,128,6,8192,bf16,fp8,16,1.09,1.09,dense,0,0,0,1,2.4024,49424,2.1,1.1,medium
148,2560,11,20,128,5,6784,bf16,fp8,16,0.92,0.92,dense,0,0,0,1,2.4036,54658,2.3,1.0,high
149,2048,18,16,128,2,5504,bf16,fp8,16,0.91,0.91,dense,0,0,0,1,2.4037,47721,3.4,0.9,high
150,2560,9,20,128,20,6784,bf16,bf16,8,0.87,0.87,dense,0,0,0,1,2.4053,37754,2.6,1.8,high
151,3072,8,24,128,24,8192,bf16,fp8,16,1.1,1.1,dense,0,0,0,1,2.4054,50065,2.1,1.3,medium
152,2688,9,21,128,21,7168,bf16,fp8,16,0.95,0.95,dense,0,0,0,1,2.4064,55630,2.2,1.1,medium
153,2688,8,21,128,21,7168,bf16,bf16,16,0.87,0.87,dense,0,0,0,1,2.4068,38869,2.5,1.9,high
154,2432,10,19,128,19,6528,bf16,fp8,16,0.87,0.87,dense,0,0,0,1,2.4071,58734,2.3,1.0,high
155,2816,9,22,128,22,7552,bf16,fp8,8,1.04,1.04,dense,0,0,0,1,2.4085,51473,2.2,1.1,medium
156,2560,10,20,128,20,6784,bf16,fp8,8,0.95,0.95,dense,0,0,0,1,2.4087,54530,2.2,1.0,high
157,2816,9,22,128,11,7552,bf16,fp8,16,0.97,0.97,dense,0,0,0,1,2.4098,54813,2.1,1.1,medium
158,2560,10,20,128,10,6784,bf16,fp8,16,0.88,0.88,dense,0,0,0,1,2.4108,57967,2.2,1.0,high
159,2944,8,23,128,23,7808,bf16,fp8,16,1.02,1.02,dense,0,0,0,1,2.4134,53844,2.0,1.2,medium
160,2560,11,20,128,5,6784,bf16,fp8,8,0.92,0.92,dense,0,0,0,1,2.4154,54658,2.3,0.9,high
161,2048,18,16,128,2,5504,bf16,fp8,8,0.91,0.91,dense,0,0,0,1,2.4155,47721,3.4,0.9,high
162,3072,8,24,128,24,8192,bf16,fp8,8,1.1,1.1,dense,0,0,0,1,2.4171,50065,2.0,1.2,medium
163,2560,9,20,128,20,6784,bf16,fp8,16,0.87,0.87,dense,0,0,0,1,2.4171,60287,2.1,1.0,high
164,3072,8,24,128,12,8192,bf16,fp8,16,1.03,1.03,dense,0,0,0,1,2.4181,53415,2.0,1.1,medium
165,2688,9,21,128,21,7168,bf16,fp8,8,0.95,0.95,dense,0,0,0,1,2.4182,55630,2.1,1.0,medium
166,2688,8,21,128,21,7168,bf16,bf16,8,0.87,0.87,dense,0,0,0,1,2.4187,38869,2.4,1.8,high
167,2432,10,19,128,19,6528,bf16,fp8,8,0.87,0.87,dense,0,0,0,1,2.4190,58734,2.2,0.9,high
168,2816,8,22,128,22,7552,bf16,fp8,16,0.94,0.94,dense,0,0,0,1,2.4208,57570,2.0,1.1,medium
169,2816,9,22,128,11,7552,bf16,fp8,8,0.97,0.97,dense,0,0,0,1,2.4216,54813,2.1,1.0,medium
170,3328,7,26,128,26,8832,bf16,fp8,16,1.14,1.14,dense,0,0,0,1,2.4219,49838,2.0,1.3,medium
